date,close,donchian_ceiling_20d,donchian_floor_20d,state
2018-08-12,0.89305,0.9015,0.88826,0
2018-08-13,0.89354,0.9015,0.88826,0
2018-08-14,0.89218,0.9015,0.88826,0
2018-08-15,0.89356,0.9015,0.88826,0
2018-08-16,0.89452,0.9015,0.88826,0
2018-08-17,0.89728,0.9015,0.88826,0
2018-08-19,0.89731,0.9015,0.88863,0
2018-08-20,0.89751,0.9015,0.88863,0
2018-08-21,0.89699,0.9015,0.88863,0
2018-08-22,0.8978,0.9015,0.88863,0
2018-08-23,0.90108,0.9015,0.88863,0
2018-08-24,0.9045,0.9045,0.88922,0
2018-08-26,0.90566,0.90566,0.88922,0
2018-08-27,0.90591,0.90591,0.88922,0
2018-08-28,0.90864,0.90864,0.89218,0
2018-08-29,0.89826,0.90864,0.89218,0
2018-08-30,0.89661,0.90864,0.89218,0
2018-08-31,0.89545,0.90864,0.89218,0
2018-09-02,0.89758,0.90864,0.89218,0
2018-09-03,0.90252,0.90864,0.89218,0
2018-09-04,0.90118,0.90864,0.89218,0
2018-09-05,0.9009,0.90864,0.89218,0
2018-09-06,0.89906,0.90864,0.89356,0
2018-09-07,0.89425,0.90864,0.89425,0
2018-09-09,0.89417,0.90864,0.89417,0
2018-09-10,0.88994,0.90864,0.88994,0
2018-09-11,0.89088,0.90864,0.88994,0
2018-09-12,0.89122,0.90864,0.88994,0
2018-09-13,0.89178,0.90864,0.88994,0
2018-09-14,0.8894,0.90864,0.8894,0
2018-09-16,0.88926,0.90864,0.88926,0
2018-09-17,0.88766,0.90864,0.88766,0
2018-09-18,0.88691,0.90864,0.88691,0
2018-09-19,0.88842,0.90864,0.88691,0
2018-09-20,0.88738,0.90252,0.88691,0
2018-09-21,0.89831,0.90252,0.88691,0
2018-09-23,0.89824,0.90252,0.88691,0
2018-09-24,0.89602,0.90252,0.88691,0
2018-09-25,0.89252,0.90252,0.88691,0
2018-09-26,0.89192,0.90118,0.88691,0
2018-09-27,0.88988,0.9009,0.88691,0
2018-09-28,0.89057,0.89906,0.88691,0
2018-09-30,0.89006,0.89831,0.88691,0
2018-10-01,0.88759,0.89831,0.88691,0
2018-10-02,0.8899,0.89831,0.88691,0
2018-10-03,0.88688,0.89831,0.88688,0
2018-10-04,0.88442,0.89831,0.88442,0
2018-10-05,0.87818,0.89831,0.87818,0
2018-10-07,0.87788,0.89831,0.87788,0
2018-10-08,0.87789,0.89831,0.87788,0
2018-10-09,0.87446,0.89831,0.87446,0
2018-10-10,0.8734,0.89831,0.8734,0
2018-10-11,0.87582,0.89831,0.8734,0
2018-10-12,0.879,0.89831,0.8734,0
2018-10-14,0.88154,0.89831,0.8734,0
2018-10-15,0.88056,0.89824,0.8734,0
2018-10-16,0.87784,0.89602,0.8734,0
2018-10-17,0.87788,0.89252,0.8734,0
2018-10-18,0.87984,0.89192,0.8734,0
2018-10-19,0.88128,0.89057,0.8734,0
2018-10-21,0.88092,0.89057,0.8734,0
2018-10-22,0.88426,0.89006,0.8734,0
2018-10-23,0.88376,0.8899,0.8734,0
2018-10-24,0.88474,0.8899,0.8734,0
2018-10-25,0.88728,0.88728,0.8734,0
2018-10-26,0.88876,0.88876,0.8734,0
2018-10-28,0.88836,0.88876,0.8734,0
2018-10-29,0.8886,0.88876,0.8734,0
2018-10-30,0.8928,0.8928,0.8734,0
2018-10-31,0.88622,0.8928,0.8734,0
2018-11-01,0.87694,0.8928,0.8734,0
2018-11-02,0.87806,0.8928,0.87582,0
2018-11-04,0.87632,0.8928,0.87632,0
2018-11-05,0.8737,0.8928,0.8737,0
2018-11-06,0.87249,0.8928,0.87249,0
2018-11-07,0.87094,0.8928,0.87094,0
2018-11-08,0.87002,0.8928,0.87002,0
2018-11-09,0.87372,0.8928,0.87002,0
2018-11-11,0.87527,0.8928,0.87002,0
2018-11-12,0.8731,0.8928,0.87002,0
2018-11-13,0.86912,0.8928,0.86912,0
2018-11-14,0.87124,0.8928,0.86912,0
2018-11-15,0.88711,0.8928,0.86912,0
2018-11-16,0.89006,0.8928,0.86912,0
2018-11-18,0.88934,0.8928,0.86912,0
2018-11-19,0.89092,0.8928,0.86912,0
2018-11-20,0.8893,0.8928,0.86912,0
2018-11-21,0.89137,0.8928,0.86912,0
2018-11-22,0.88556,0.89137,0.86912,0
2018-11-23,0.88472,0.89137,0.86912,0
2018-11-25,0.88482,0.89137,0.86912,0
2018-11-26,0.8845,0.89137,0.86912,0
2018-11-27,0.88661,0.89137,0.86912,0
2018-11-28,0.88654,0.89137,0.86912,0
2018-11-29,0.89106,0.89137,0.86912,0
2018-11-30,0.88768,0.89137,0.86912,0
2018-12-02,0.88946,0.89137,0.86912,0
2018-12-03,0.8923,0.8923,0.86912,0
2018-12-04,0.89178,0.8923,0.86912,0
2018-12-05,0.89192,0.8923,0.86912,0
2018-12-06,0.8901,0.8923,0.87124,0
2018-12-07,0.89458,0.89458,0.8845,0
2018-12-09,0.89624,0.89624,0.8845,0
2018-12-10,0.90412,0.90412,0.8845,0
2018-12-11,0.90628,0.90628,0.8845,0
2018-12-12,0.90084,0.90628,0.8845,0
2018-12-13,0.898,0.90628,0.8845,0
2018-12-14,0.89824,0.90628,0.8845,0
2018-12-16,0.89837,0.90628,0.8845,0
2018-12-17,0.89969,0.90628,0.8845,0
2018-12-18,0.89898,0.90628,0.8845,0
2018-12-19,0.90182,0.90628,0.88654,0
2018-12-20,0.9043,0.90628,0.88654,0
2018-12-21,0.89958,0.90628,0.88768,0
2018-12-23,0.89898,0.90628,0.88768,0
2018-12-24,0.89696,0.90628,0.88946,0
2018-12-25,0.8992,0.90628,0.8901,0
2018-12-26,0.89828,0.90628,0.8901,0
2018-12-27,0.90396,0.90628,0.8901,0
2018-12-28,0.90114,0.90628,0.8901,0
2018-12-30,0.90144,0.90628,0.89458,0
2018-12-31,0.89866,0.90628,0.89624,0
2019-01-01,0.89868,0.90628,0.89696,0
2019-01-02,0.90388,0.90628,0.89696,0
2019-01-03,0.90199,0.9043,0.89696,0
2019-01-04,0.89532,0.9043,0.89532,0
2019-01-06,0.89616,0.9043,0.89532,0
2019-01-07,0.89782,0.9043,0.89532,0
2019-01-08,0.89938,0.9043,0.89532,0
2019-01-09,0.90275,0.9043,0.89532,0
2019-01-10,0.90236,0.9043,0.89532,0
2019-01-11,0.89304,0.9043,0.89304,0
2019-01-13,0.89198,0.90396,0.89198,0
2019-01-14,0.8911,0.90396,0.8911,0
2019-01-15,0.88678,0.90396,0.88678,0
2019-01-16,0.8845,0.90396,0.8845,0
2019-01-17,0.87747,0.90396,0.87747,0
2019-01-18,0.88266,0.90396,0.87747,0
2019-01-20,0.88435,0.90388,0.87747,0
2019-01-21,0.88196,0.90388,0.87747,0
2019-01-22,0.87707,0.90388,0.87707,0
2019-01-23,0.87032,0.90388,0.87032,0
2019-01-24,0.86225,0.90388,0.86225,0
2019-01-25,0.86426,0.90275,0.86225,0
2019-01-27,0.86406,0.90275,0.86225,0
2019-01-28,0.86854,0.90275,0.86225,0
2019-01-29,0.87425,0.90275,0.86225,0
2019-01-30,0.87565,0.90275,0.86225,0
2019-01-31,0.87332,0.90275,0.86225,0
2019-02-01,0.87562,0.90236,0.86225,0
2019-02-03,0.87592,0.89304,0.86225,0
2019-02-04,0.87781,0.89198,0.86225,0
2019-02-05,0.88052,0.8911,0.86225,0
2019-02-06,0.87877,0.88678,0.86225,0
2019-02-07,0.87564,0.8845,0.86225,0
2019-02-08,0.87462,0.88435,0.86225,0
2019-02-10,0.87534,0.88435,0.86225,0
2019-02-11,0.87678,0.88435,0.86225,0
2019-02-12,0.8792,0.88196,0.86225,0
2019-02-13,0.8763,0.88052,0.86225,0
2019-02-14,0.88251,0.88251,0.86225,0
2019-02-15,0.87622,0.88251,0.86225,0
2019-02-17,0.87526,0.88251,0.86406,0
2019-02-18,0.87532,0.88251,0.86406,0
2019-02-19,0.86832,0.88251,0.86832,0
2019-02-20,0.86985,0.88251,0.86832,0
2019-02-21,0.8696,0.88251,0.86832,0
2019-02-22,0.86802,0.88251,0.86802,0
2019-02-24,0.86814,0.88251,0.86802,0
2019-02-25,0.86577,0.88251,0.86577,0
2019-02-26,0.85928,0.88251,0.85928,0
2019-02-27,0.85448,0.88251,0.85448,0
2019-02-28,0.85743,0.88251,0.85448,0
2019-03-01,0.86054,0.88251,0.85448,0
2019-03-03,0.85934,0.88251,0.85448,0
2019-03-04,0.86024,0.88251,0.85448,0
2019-03-05,0.8594,0.88251,0.85448,0
2019-03-06,0.85832,0.88251,0.85448,0
2019-03-07,0.85544,0.88251,0.85448,0
2019-03-08,0.86312,0.88251,0.85448,0
2019-03-10,0.865,0.87622,0.85448,0
2019-03-11,0.85005,0.87532,0.85005,0
2019-03-12,0.86394,0.87532,0.85005,0
2019-03-13,0.85273,0.86985,0.85005,0
2019-03-14,0.85284,0.86985,0.85005,0
2019-03-15,0.852,0.8696,0.85005,0
2019-03-17,0.85129,0.86814,0.85005,0
2019-03-18,0.85463,0.86814,0.85005,0
2019-03-19,0.85566,0.86577,0.85005,0
2019-03-20,0.86546,0.86546,0.85005,0
2019-03-21,0.86628,0.86628,0.85005,0
2019-03-22,0.85562,0.86628,0.85005,0
2019-03-24,0.85539,0.86628,0.85005,0
2019-03-25,0.85642,0.86628,0.85005,0
2019-03-26,0.85344,0.86628,0.85005,0
2019-03-27,0.85554,0.86628,0.85005,0
2019-03-28,0.86029,0.86628,0.85005,0
2019-03-29,0.86064,0.86628,0.85005,0
2019-03-31,0.86194,0.86628,0.85005,0
2019-04-01,0.85748,0.86628,0.85005,0
2019-04-02,0.85348,0.86628,0.85005,0
2019-04-03,0.85344,0.86628,0.85129,0
2019-04-04,0.85842,0.86628,0.85129,0
2019-04-05,0.86042,0.86628,0.85129,0
2019-04-07,0.8604,0.86628,0.85129,0
2019-04-08,0.86175,0.86628,0.85129,0
2019-04-09,0.86294,0.86628,0.85344,0
2019-04-10,0.86093,0.86628,0.85344,0
2019-04-11,0.86253,0.86628,0.85344,0
2019-04-12,0.86418,0.86628,0.85344,0
2019-04-14,0.86392,0.86418,0.85344,0
2019-04-15,0.86297,0.86418,0.85344,0
2019-04-16,0.86512,0.86512,0.85344,0
2019-04-17,0.86642,0.86642,0.85344,0
2019-04-18,0.86473,0.86642,0.85344,0
2019-04-19,0.86504,0.86642,0.85344,0
2019-04-21,0.86546,0.86642,0.85344,0
2019-04-22,0.8673,0.8673,0.85344,0
2019-04-23,0.86752,0.86752,0.85344,0
2019-04-24,0.86439,0.86752,0.85344,0
2019-04-25,0.8636,0.86752,0.85344,0
2019-04-26,0.86304,0.86752,0.85842,0
2019-04-28,0.86296,0.86752,0.8604,0
2019-04-29,0.86488,0.86752,0.8604,0
2019-04-30,0.86012,0.86752,0.86012,0
2019-05-01,0.85828,0.86752,0.85828,0
2019-05-02,0.8574,0.86752,0.8574,0
2019-05-03,0.85022,0.86752,0.85022,0
2019-05-05,0.85052,0.86752,0.85022,0
2019-05-06,0.85522,0.86752,0.85022,0
2019-05-07,0.85628,0.86752,0.85022,0
2019-05-08,0.86086,0.86752,0.85022,0
2019-05-09,0.86238,0.86752,0.85022,0
2019-05-10,0.86402,0.86752,0.85022,0
2019-05-12,0.86376,0.86752,0.85022,0
2019-05-13,0.86644,0.86752,0.85022,0
2019-05-14,0.86804,0.86804,0.85022,0
2019-05-15,0.87236,0.87236,0.85022,0
2019-05-16,0.87312,0.87312,0.85022,0
2019-05-17,0.87722,0.87722,0.85022,0
2019-05-19,0.877,0.87722,0.85022,0
2019-05-20,0.87738,0.87738,0.85022,0
2019-05-21,0.87858,0.87858,0.85022,0
2019-05-22,0.8809,0.8809,0.85022,0
2019-05-23,0.88329,0.88329,0.85022,0
2019-05-24,0.88142,0.88329,0.85022,0
2019-05-26,0.88086,0.88329,0.85022,0
2019-05-27,0.88271,0.88329,0.85052,0
2019-05-28,0.88226,0.88329,0.85522,0
2019-05-29,0.88183,0.88329,0.85628,0
2019-05-30,0.88286,0.88329,0.86086,0
2019-05-31,0.88418,0.88418,0.86238,0
2019-06-02,0.88405,0.88418,0.86376,0
2019-06-03,0.88806,0.88806,0.86376,0
2019-06-04,0.88592,0.88806,0.86644,0
2019-06-05,0.88499,0.88806,0.86804,0
2019-06-06,0.8882,0.8882,0.87236,0
2019-06-07,0.88986,0.88986,0.87312,0
2019-06-09,0.88971,0.88986,0.877,0
2019-06-10,0.89186,0.89186,0.877,0
2019-06-11,0.89038,0.89186,0.87738,0
2019-06-12,0.8897,0.89186,0.87858,0
2019-06-13,0.88961,0.89186,0.88086,0
2019-06-14,0.89044,0.89186,0.88086,0
2019-06-16,0.89057,0.89186,0.88086,0
2019-06-17,0.89502,0.89502,0.88086,0
2019-06-18,0.89115,0.89502,0.88183,0
2019-06-19,0.888,0.89502,0.88183,0
2019-06-20,0.88882,0.89502,0.88183,0
2019-06-21,0.89216,0.89502,0.88286,0
2019-06-23,0.89282,0.89502,0.88405,0
2019-06-24,0.89486,0.89502,0.88405,0
2019-06-25,0.8958,0.8958,0.88499,0
2019-06-26,0.8959,0.8959,0.88499,0
2019-06-27,0.89722,0.89722,0.88499,0
2019-06-28,0.89554,0.89722,0.888,0
2019-06-30,0.89496,0.89722,0.888,0
2019-07-01,0.89265,0.89722,0.888,0
2019-07-02,0.89624,0.89722,0.888,0
2019-07-03,0.89706,0.89722,0.888,0
2019-07-04,0.8969,0.89722,0.888,0
2019-07-05,0.89616,0.89722,0.888,0
2019-07-07,0.89639,0.89722,0.888,0
2019-07-08,0.89612,0.89722,0.888,0
2019-07-09,0.8994,0.8994,0.888,0
2019-07-10,0.90022,0.90022,0.888,0
2019-07-11,0.89847,0.90022,0.888,0
2019-07-12,0.89622,0.90022,0.88882,0
2019-07-14,0.8966,0.90022,0.89216,0
2019-07-15,0.89962,0.90022,0.89265,0
2019-07-16,0.90347,0.90347,0.89265,0
2019-07-17,0.90292,0.90347,0.89265,0
2019-07-18,0.89782,0.90347,0.89265,0
2019-07-19,0.89736,0.90347,0.89265,0
2019-07-21,0.89659,0.90347,0.89265,0
2019-07-22,0.89834,0.90347,0.89265,0
2019-07-23,0.89657,0.90347,0.89265,0
2019-07-24,0.89241,0.90347,0.89241,0
2019-07-25,0.89498,0.90347,0.89241,0
2019-07-26,0.89866,0.90347,0.89241,0
2019-07-28,0.8993,0.90347,0.89241,0
2019-07-29,0.91206,0.91206,0.89241,0
2019-07-30,0.9177,0.9177,0.89241,0
2019-07-31,0.91102,0.9177,0.89241,0
2019-08-01,0.91383,0.9177,0.89241,0
2019-08-02,0.91378,0.9177,0.89241,0
2019-08-04,0.91419,0.9177,0.89241,0
2019-08-05,0.92475,0.92475,0.89241,0
2019-08-06,0.92072,0.92475,0.89241,0
2019-08-07,0.92288,0.92475,0.89241,0
2019-08-08,0.92123,0.92475,0.89241,0
2019-08-09,0.93124,0.93124,0.89241,0
2019-08-11,0.93242,0.93242,0.89241,0
2019-08-12,0.92866,0.93242,0.89241,0
2019-08-13,0.92652,0.93242,0.89241,0
2019-08-14,0.92394,0.93242,0.89241,0
2019-08-15,0.91891,0.93242,0.89241,0
2019-08-16,0.91306,0.93242,0.89498,0
2019-08-18,0.91229,0.93242,0.89866,0
2019-08-19,0.91372,0.93242,0.8993,0
2019-08-20,0.91243,0.93242,0.91102,0
2019-08-21,0.9142,0.93242,0.91102,0
2019-08-22,0.90472,0.93242,0.90472,0
2019-08-23,0.90688,0.93242,0.90472,0
2019-08-25,0.90886,0.93242,0.90472,0
2019-08-26,0.90832,0.93242,0.90472,0
2019-08-27,0.90302,0.93242,0.90302,0
2019-08-28,0.90732,0.93242,0.90302,0
2019-08-29,0.90768,0.93242,0.90302,0
2019-08-30,0.9037,0.93242,0.90302,0
2019-09-01,0.90394,0.93242,0.90302,0
2019-09-02,0.90876,0.93242,0.90302,0
2019-09-03,0.90754,0.92866,0.90302,0
2019-09-04,0.90104,0.92652,0.90104,0
2019-09-05,0.89527,0.92394,0.89527,0
2019-09-06,0.89728,0.91891,0.89527,0
2019-09-08,0.8971,0.9142,0.89527,0
2019-09-09,0.89483,0.9142,0.89483,0
2019-09-10,0.8942,0.9142,0.8942,0
2019-09-11,0.8929,0.9142,0.8929,0
2019-09-12,0.89676,0.9142,0.8929,0
2019-09-13,0.8859,0.90886,0.8859,0
2019-09-15,0.8869,0.90886,0.8859,0
2019-09-16,0.88552,0.90886,0.88552,0
2019-09-17,0.8858,0.90876,0.88552,0
2019-09-18,0.8845,0.90876,0.8845,0
2019-09-19,0.88192,0.90876,0.88192,0
2019-09-20,0.88338,0.90876,0.88192,0
2019-09-22,0.88362,0.90876,0.88192,0
2019-09-23,0.88424,0.90876,0.88192,0
2019-09-24,0.88214,0.90876,0.88192,0
2019-09-25,0.88614,0.90754,0.88192,0
2019-09-26,0.88593,0.90104,0.88192,0
2019-09-27,0.89016,0.89728,0.88192,0
2019-09-29,0.89014,0.89728,0.88192,0
2019-09-30,0.88688,0.8971,0.88192,0
2019-10-01,0.88956,0.89676,0.88192,0
2019-10-02,0.89079,0.89676,0.88192,0
2019-10-03,0.88923,0.89676,0.88192,0
2019-10-04,0.89046,0.89676,0.88192,0
2019-10-06,0.89045,0.89079,0.88192,0
2019-10-07,0.8929,0.8929,0.88192,0
2019-10-08,0.8969,0.8969,0.88192,0
2019-10-09,0.89949,0.89949,0.88192,0
2019-10-10,0.88578,0.89949,0.88192,0
2019-10-11,0.87246,0.89949,0.87246,0
2019-10-13,0.8741,0.89949,0.87246,0
2019-10-14,0.87442,0.89949,0.87246,0
2019-10-15,0.86478,0.89949,0.86478,0
2019-10-16,0.86384,0.89949,0.86384,0
2019-10-17,0.86474,0.89949,0.86384,0
2019-10-18,0.8626,0.89949,0.8626,0
2019-10-20,0.8626,0.89949,0.8626,0
2019-10-21,0.85968,0.89949,0.85968,0
2019-10-22,0.86382,0.89949,0.85968,0
2019-10-23,0.86155,0.89949,0.85968,0
2019-10-24,0.8648,0.89949,0.85968,0
2019-10-25,0.86374,0.89949,0.85968,0
2019-10-27,0.86407,0.89949,0.85968,0
2019-10-28,0.86328,0.89949,0.85968,0
2019-10-29,0.86374,0.89949,0.85968,0
2019-10-30,0.8644,0.89949,0.85968,0
2019-10-31,0.86222,0.89949,0.85968,0
2019-11-01,0.86286,0.88578,0.85968,0
2019-11-03,0.86312,0.87442,0.85968,0
2019-11-04,0.86337,0.87442,0.85968,0
2019-11-05,0.85974,0.87442,0.85968,0
2019-11-06,0.86113,0.8648,0.85968,0
2019-11-07,0.8621,0.8648,0.85968,0
2019-11-08,0.86248,0.8648,0.85968,0
2019-11-10,0.86146,0.8648,0.85968,0
2019-11-11,0.85845,0.8648,0.85845,0
2019-11-12,0.8569,0.8648,0.8569,0
2019-11-13,0.85654,0.8648,0.85654,0
2019-11-14,0.85544,0.8648,0.85544,0
2019-11-15,0.85662,0.8648,0.85544,0
2019-11-17,0.8556,0.8644,0.85544,0
2019-11-18,0.85504,0.8644,0.85504,0
2019-11-19,0.85685,0.8644,0.85504,0
2019-11-20,0.85704,0.8644,0.85504,0
2019-11-21,0.85653,0.8644,0.85504,0
2019-11-22,0.85868,0.86337,0.85504,0
2019-11-24,0.85768,0.86337,0.85504,0
2019-11-25,0.85375,0.86337,0.85375,0
2019-11-26,0.85706,0.86337,0.85375,0
2019-11-27,0.85114,0.86248,0.85114,0
2019-11-28,0.8528,0.86248,0.85114,0
2019-11-29,0.85182,0.86248,0.85114,0
2019-12-01,0.85333,0.86248,0.85114,0
2019-12-02,0.85595,0.86146,0.85114,0
2019-12-03,0.85265,0.85868,0.85114,0
2019-12-04,0.84539,0.85868,0.84539,0
2019-12-05,0.8439,0.85868,0.8439,0
2019-12-06,0.84187,0.85868,0.84187,0
2019-12-08,0.84165,0.85868,0.84165,0
2019-12-09,0.84166,0.85868,0.84165,0
2019-12-10,0.84484,0.85868,0.84165,0
2019-12-11,0.8434,0.85868,0.84165,0
2019-12-12,0.83005,0.85868,0.83005,0
2019-12-13,0.83404,0.85868,0.83005,0
2019-12-15,0.83306,0.85868,0.83005,0
2019-12-16,0.83932,0.85768,0.83005,0
2019-12-17,0.8498,0.85706,0.83005,0
2019-12-18,0.8495,0.85706,0.83005,0
2019-12-19,0.8545,0.85595,0.83005,0
2019-12-20,0.85191,0.85595,0.83005,0
2019-12-22,0.85198,0.85595,0.83005,0
2019-12-23,0.85697,0.85697,0.83005,0
2019-12-24,0.85652,0.85697,0.83005,0
2019-12-25,0.85538,0.85697,0.83005,0
2019-12-26,0.85386,0.85697,0.83005,0
2019-12-27,0.85404,0.85697,0.83005,0
2019-12-29,0.85416,0.85697,0.83005,0
2019-12-30,0.85429,0.85697,0.83005,0
2019-12-31,0.84549,0.85697,0.83005,0
2020-01-01,0.8467,0.85697,0.83005,0
2020-01-02,0.84968,0.85697,0.83005,0
2020-01-03,0.85304,0.85697,0.83005,0
2020-01-05,0.85342,0.85697,0.83306,0
2020-01-06,0.84995,0.85697,0.83306,0
2020-01-07,0.85056,0.85697,0.83932,0
2020-01-08,0.84795,0.85697,0.84549,0
2020-01-09,0.85002,0.85697,0.84549,0
2020-01-10,0.8513,0.85697,0.84549,0
2020-01-12,0.85224,0.85697,0.84549,0
2020-01-13,0.85739,0.85739,0.84549,0
2020-01-14,0.85456,0.85739,0.84549,0
2020-01-15,0.85522,0.85739,0.84549,0
